idno;tail;name;ST_AsText(shap);nlan;sped;hier;head;leng;capa 
2003401;18010610;Hauptstraße/B1 - Wiener Straße;15.7461132 48.254643,15.7461165 48.2546444,15.7464526 48.2548134,15.7464624 48.2548186;1;79;0;1318101;32,4599990844727;1250
2003402;1318101;Hauptstraße/B1 - Wiener Straße;15.7464624 48.2548186,15.7472535 48.2552423,15.7482935 48.2558203,15.7487145 48.2560444,15.7490341 48.256178,15.7493493 48.2562831,15.7496893 48.2563884,15.7505186 48.2566183,15.7515005 48.2568203,15.7517336 48.2568684,15.7526485 48.2570223,15.75389 48.2572582,15.7545805 48.2573894,15.7545985 48.2573949,15.7547455 48.2574404,15.7548935 48.2575103,15.7549148 48.2575284,15.7549816 48.2575853,15.7551335 48.2577903,15.7551813 48.257846;1;62;0;18190701;748,179992675781;1250
2003402;18190701;Hauptstraße/B1 - Wiener Straße;15.7551813 48.257846,15.7551335 48.2577903,15.7549816 48.2575853,15.7549148 48.2575284,15.7548935 48.2575103,15.7547455 48.2574404,15.7545985 48.2573949,15.7545805 48.2573894,15.75389 48.2572582,15.7526485 48.2570223,15.7517336 48.2568684,15.7515005 48.2568203,15.7505186 48.2566183,15.7496893 48.2563884,15.7493493 48.2562831,15.7490341 48.256178,15.7487145 48.2560444,15.7482935 48.2558203,15.7472535 48.2552423,15.7464624 48.2548186;1;62;0;1318101;748,179992675781;1250
2003442;1318141;Weglstraße/L2218;15.9879271 48.2676993,15.9879091 48.2677758,15.9875873 48.268501,15.9872024 48.2693427,15.9869628 48.269855,15.9866133 48.2704801,15.9863268 48.2709125,15.9861051 48.2712399,15.9860495 48.2713413,15.9860623 48.2714163;1;67;0;18077620;437,369995117188;900
2003442;18077620;Weglstraße/L2218;15.9860623 48.2714163,15.9860495 48.2713413,15.9861051 48.2712399,15.9863268 48.2709125,15.9866133 48.2704801,15.9869628 48.269855,15.9872024 48.2693427,15.9875873 48.268501,15.9879091 48.2677758,15.9879271 48.2676993;1;67;0;1318141;437,369995117188;900
2003443;1318142;Lammerau/L110;15.9982045 48.0889088,15.998187 48.0889149,15.9981298 48.0889371;1;69;0;18030799;6,3899998664856;900
2003443;18030799;Lammerau/L110;15.9981298 48.0889371,15.998187 48.0889149,15.9982045 48.0889088;1;69;0;1318142;6,3899998664856;900
2003444;1318142;Lammerau/L110;15.9982045 48.0889088,15.9992815 48.0885386,15.9999455 48.0883038,16.0002606 48.0881905,16.0006058 48.0880784,16.0009918 48.0879689,16.0012462 48.087903,16.0017102 48.0878092,16.0020747 48.0877436,16.0024373 48.0876829,16.002713 48.0876265,16.0029992 48.0875667,16.003195 48.0875125,16.0035578 48.0874148,16.003684 48.0873973,16.0038456 48.0873859,16.0040107 48.0873995,16.0041544 48.087426,16.0043724 48.0874898,16.0045591 48.0875658;1;44;0;18079398;512,880004882813;1100
2003801;1318501;Ungerndorf/L10;16.410216000001 48.674448099999,16.410225900001 48.674370599999,16.410232800001 48.674256499999,16.410214800001 48.674175599999,16.410171500001 48.674062599999;1;69;0;18012444;43,4199981689453;900
2003444;18079398;Lammerau/L110;16.0045591 48.0875658,16.0043724 48.0874898,16.0041544 48.087426,16.0040107 48.0873995,16.0038456 48.0873859,16.003684 48.0873973,16.0035578 48.0874148,16.003195 48.0875125,16.0029992 48.0875667,16.002713 48.0876265,16.0024373 48.0876829,16.0020747 48.0877436,16.0017102 48.0878092,16.0012462 48.087903,16.0009918 48.0879689,16.0006058 48.0880784,16.0002606 48.0881905,15.9999455 48.0883038,15.9992815 48.0885386,15.9982045 48.0889088;1;44;0;1318142;512,880004882813;1100
2003542;1318261;Hauptstraße/B60 - Leitha Straße;16.563674900001 48.003438299999,16.563508100001 48.003434599999,16.563332600001 48.003428199999;1;39;0;18096056;25,5699996948242;1100
2003542;18096056;Hauptstraße/B60 - Leitha Straße;16.563332600001 48.003428199999,16.563508100001 48.003434599999,16.563674900001 48.003438299999;1;39;0;1318261;25,5699996948242;1100
2003561;1318281;Wiener Straße/B17 - Wiener Neustädter Straße;16.2979895 48.0221049,16.2980545 48.0223007;1;39;0;18045375;22,2999992370605;1100
2003561;18045375;Wiener Straße/B17 - Wiener Neustädter Straße;16.2980545 48.0223007,16.2979895 48.0221049;1;39;0;1318281;22,2999992370605;1100
2003661;1318381;Markt/L134;15.9836324 47.6118143,15.9838628 47.6117156,15.9842246 47.6115418,15.9843915 47.6114545;1;35;0;18120955;69,7399978637695;1100
2003661;18120955;Markt/L134;15.9843915 47.6114545,15.9842246 47.6115418,15.9838628 47.6117156,15.9836324 47.6118143;1;35;0;1318381;69,7399978637695;1100
2003721;1318441;Linke Viaduktgasse/L4040;16.2485159 47.8993836,16.2482486 47.8993988,16.2480322 47.8994218,16.2478212 47.8994558,16.2477692 47.8994703;1;35;0;18057205;56,8699989318848;1100
2003721;18057205;Linke Viaduktgasse/L4040;16.2477692 47.8994703,16.2478212 47.8994558,16.2480322 47.8994218,16.2482486 47.8993988,16.2485159 47.8993836;1;35;0;1318441;56,8699989318848;1100
2003722;1318441;Linke Viaduktgasse/L4040;16.2485159 47.8993836,16.2487841 47.8993626;1;35;0;18019672;20,1800003051758;1100
2003722;18019672;Linke Viaduktgasse/L4040;16.2487841 47.8993626,16.2485159 47.8993836;1;35;0;1318441;20,1800003051758;1100
2003781;1318481;Neulengbacher Straße/L2227;15.8686006 48.2537964,15.8690558 48.2537843,15.869422 48.2537485,15.8698757 48.2536523,15.8702547 48.2535503,15.8706268 48.2534536,15.871019 48.2533786,15.8714235 48.2533302,15.8720175 48.2532843,15.872297 48.2532721,15.8725877 48.2532803,15.8740207 48.2533743,15.8747974 48.2533938,15.8757278 48.2533925,15.8766557 48.2533862,15.8775885 48.25338,15.8779878 48.2533516,15.8786342 48.2533025,15.8799222 48.2531894,15.8806684 48.253129,15.8810707 48.2531053;1;69;0;18011002;936,609985351563;900
2003781;18011002;Neulengbacher Straße/L2227;15.8810707 48.2531053,15.8806684 48.253129,15.8799222 48.2531894,15.8786342 48.2533025,15.8779878 48.2533516,15.8775885 48.25338,15.8766557 48.2533862,15.8757278 48.2533925,15.8747974 48.2533938,15.8740207 48.2533743,15.8725877 48.2532803,15.872297 48.2532721,15.8720175 48.2532843,15.8714235 48.2533302,15.871019 48.2533786,15.8706268 48.2534536,15.8702547 48.2535503,15.8698757 48.2536523,15.869422 48.2537485,15.8690558 48.2537843,15.8686006 48.2537964;1;69;0;1318481;936,609985351563;900
2003782;1318481;Neulengbacher Straße/L2227;15.8686006 48.2537964,15.868586 48.2537967,15.8678815 48.2537977,15.8678807 48.2537977;1;69;0;18072362;53,4599990844727;900
2003782;18072362;Neulengbacher Straße/L2227;15.8678807 48.2537977,15.8678815 48.2537977,15.868586 48.2537967,15.8686006 48.2537964;1;69;0;1318481;53,4599990844727;900
2003801;18012444;Ungerndorf/L10;16.410171500001 48.674062599999,16.410214800001 48.674175599999,16.410232800001 48.674256499999,16.410225900001 48.674370599999,16.410216000001 48.674448099999;1;69;0;1318501;43,4199981689453;900
2003821;1318501;Ungerndorf/L10;16.410216000001 48.674448099999,16.410213400001 48.674468199999,16.410158000001 48.674710899999,16.410136800001 48.674919099999,16.4101321 48.675014599999;1;69;0;1318521;63,3600006103516;900
2003821;1318521;Ungerndorf/L10;16.4101321 48.675014599999,16.410136800001 48.674919099999,16.410158000001 48.674710899999,16.410213400001 48.674468199999,16.410216000001 48.674448099999;1;69;0;1318501;63,3600006103516;900
2003822;1318521;Ungerndorf/L10;16.4101321 48.675014599999,16.410129400001 48.675067299999,16.410128000001 48.675175499999,16.410121300001 48.675432799999,16.410117300001 48.675635499999,16.410093900001 48.675835399999,16.410063100001 48.675990199999,16.409973900001 48.676306599999,16.409918000001 48.676483699999,16.4098971 48.676546099999;1;35;0;18031331;171,729995727539;1100
2003822;18031331;Ungerndorf/L10;16.4098971 48.676546099999,16.409918000001 48.676483699999,16.409973900001 48.676306599999,16.410063100001 48.675990199999,16.410093900001 48.675835399999,16.410117300001 48.675635499999,16.410121300001 48.675432799999,16.410128000001 48.675175499999,16.410129400001 48.675067299999,16.4101321 48.675014599999;1;35;0;1318521;171,729995727539;1100
2003861;1318541;Brühler Straße/B11 - Mödlinger Straße;16.2670409 48.0810334,16.2667472 48.0810696,16.2667002 48.0810728;1;39;0;18111089;25,7700004577637;1100
2003861;18111089;Brühler Straße/B11 - Mödlinger Straße;16.2667002 48.0810728,16.2667472 48.0810696,16.2670409 48.0810334;1;39;0;1318541;25,7700004577637;1100
2003862;1318541;Brühler Straße/B11 - Mödlinger Straße;16.2670409 48.0810334,16.2682073 48.08089,16.2686799 48.0808466,16.2691147 48.0808126,16.2694491 48.0808342,16.2697239 48.0808929,16.2697397 48.0808977;1;39;0;18104878;204,330001831055;1100
2003862;18104878;Brühler Straße/B11 - Mödlinger Straße;16.2697397 48.0808977,16.2697239 48.0808929,16.2694491 48.0808342,16.2691147 48.0808126,16.2686799 48.0808466,16.2682073 48.08089,16.2670409 48.0810334;1;39;0;1318541;204,330001831055;1100
2003922;1318601;Graben/B27 - Höllental Straße;15.7327804 47.7854864,15.7327013 47.7855405,15.7326135 47.7856215,15.7325894 47.7856837,15.7325804 47.7857677,15.7325963 47.7858727,15.7326484 47.7859728,15.7328215 47.7861494,15.7329473 47.7862628,15.7331631 47.7864682,15.733263 47.7866214,15.7333373 47.7868007,15.7333974 47.7869537,15.7334413 47.7871038,15.7334604 47.7872517,15.7334865 47.7874393,15.7334953 47.7876178,15.7334824 47.7876918,15.7334449 47.7877648,15.733372 47.7878214,15.7332486 47.7878678,15.7331129 47.7878814,15.7329795 47.7878707,15.7328275 47.7878199,15.7321393 47.7875517,15.7319394 47.787494,15.7317301 47.7874543,15.7315776 47.7874521,15.7309894 47.7874997,15.730371 47.7875443,15.7301715 47.7875761,15.7299543 47.7876297,15.7297757 47.7876796,15.7296149 47.7877301,15.7294734 47.7877827;1;79;0;18018540;594,159973144531;1250
2004062;1318741;Ascherstraße/L138;15.9594368 47.8234642,15.9590789 47.8232314,15.958101 47.8225569,15.9577858 47.8223867,15.9573537 47.8221468,15.9566438 47.8217738,15.9563148 47.8215797,15.9560007 47.8213647,15.9555427 47.8210097,15.9552647 47.8207528,15.9548997 47.8203978,15.9543867 47.8199348,15.9540668 47.8196737,15.9536199 47.8193512,15.9532947 47.8190998,15.9526727 47.8185007,15.9525768 47.8184074,15.9525598 47.8183959;1;69;0;1318721;767,320007324219;900
2003922;18018540;Graben/B27 - Höllental Straße;15.7294734 47.7877827,15.7296149 47.7877301,15.7297757 47.7876796,15.7299543 47.7876297,15.7301715 47.7875761,15.730371 47.7875443,15.7309894 47.7874997,15.7315776 47.7874521,15.7317301 47.7874543,15.7319394 47.787494,15.7321393 47.7875517,15.7328275 47.7878199,15.7329795 47.7878707,15.7331129 47.7878814,15.7332486 47.7878678,15.733372 47.7878214,15.7334449 47.7877648,15.7334824 47.7876918,15.7334953 47.7876178,15.7334865 47.7874393,15.7334604 47.7872517,15.7334413 47.7871038,15.7333974 47.7869537,15.7333373 47.7868007,15.733263 47.7866214,15.7331631 47.7864682,15.7329473 47.7862628,15.7328215 47.7861494,15.7326484 47.7859728,15.7325963 47.7858727,15.7325804 47.7857677,15.7325894 47.7856837,15.7326135 47.7856215,15.7327013 47.7855405,15.7327804 47.7854864;1;79;0;1318601;594,159973144531;1250
2003941;1318621;Laaben/L119;15.8811757 48.1032272,15.8810368 48.1030317,15.880861 48.1028157,15.8806887 48.1026234,15.8801335 48.1021287,15.8800783 48.102082;1;35;0;18109358;151,800003051758;1100
2003941;18109358;Laaben/L119;15.8800783 48.102082,15.8801335 48.1021287,15.8806887 48.1026234,15.880861 48.1028157,15.8810368 48.1030317,15.8811757 48.1032272;1;35;0;1318621;151,800003051758;1100
2003942;1318621;Laaben/L119;15.8811757 48.1032272,15.8811894 48.1032465,15.8812926 48.1034289,15.8813492 48.1035717;1;35;0;18039590;40,4900016784668;1100
2003942;18039590;Laaben/L119;15.8813492 48.1035717,15.8812926 48.1034289,15.8811894 48.1032465,15.8811757 48.1032272;1;35;0;1318621;40,4900016784668;1100
2003961;1318641;Gölsentalstraße/B18 - Hainfelder Straße;15.6425217 48.0490733,15.6415906 48.0492819,15.6415023 48.0493231;1;39;0;18015712;81,2099990844727;1100
2003961;18015712;Gölsentalstraße/B18 - Hainfelder Straße;15.6415023 48.0493231,15.6415906 48.0492819,15.6425217 48.0490733;1;39;0;1318641;81,2099990844727;1100
2003962;1318641;Gölsentalstraße/B18 - Hainfelder Straße;15.6425217 48.0490733,15.6426163 48.0490521,15.6430425 48.0489594,15.6435412 48.0488723,15.6439299 48.0487947,15.6440519 48.048758;1;39;0;18015711;119,480003356934;1100
2003962;18015711;Gölsentalstraße/B18 - Hainfelder Straße;15.6440519 48.048758,15.6439299 48.0487947,15.6435412 48.0488723,15.6430425 48.0489594,15.6426163 48.0490521,15.6425217 48.0490733;1;39;0;1318641;119,480003356934;1100
2004022;1318701;Grubtalstraße/L5190;15.5977184 48.0982784,15.5975801 48.0983285,15.5974592 48.0983849,15.5973443 48.0984003,15.5970881 48.098409,15.5970501 48.0984134;1;35;0;18138050;53,3899993896484;1100
2004022;18138050;Grubtalstraße/L5190;15.5970501 48.0984134,15.5970881 48.098409,15.5973443 48.0984003,15.5974592 48.0983849,15.5975801 48.0983285,15.5977184 48.0982784;1;35;0;1318701;53,3899993896484;1100
2004061;1318741;Ascherstraße/L138;15.9594368 47.8234642,15.9595335 47.8235272,15.9597187 47.823633;1;69;0;18011629;28,2600002288818;900
2004061;18011629;Ascherstraße/L138;15.9597187 47.823633,15.9595335 47.8235272,15.9594368 47.8234642;1;69;0;1318741;28,2600002288818;900
2004062;1318721;Ascherstraße/L138;15.9525598 47.8183959,15.9525768 47.8184074,15.9526727 47.8185007,15.9532947 47.8190998,15.9536199 47.8193512,15.9540668 47.8196737,15.9543867 47.8199348,15.9548997 47.8203978,15.9552647 47.8207528,15.9555427 47.8210097,15.9560007 47.8213647,15.9563148 47.8215797,15.9566438 47.8217738,15.9573537 47.8221468,15.9577858 47.8223867,15.958101 47.8225569,15.9590789 47.8232314,15.9594368 47.8234642;1;69;0;1318741;767,320007324219;900
2004081;1316283;Ascherstraße/L138;15.9413646 47.8140515,15.941267 47.8139223,15.9410827 47.8136678,15.9409655 47.8135244,15.9408283 47.8133695,15.9404614 47.8129927,15.9404284 47.8129206,15.9404329 47.8128501,15.9404968 47.8127717,15.9406016 47.8127267,15.9408733 47.8126518,15.9410607 47.8126017,15.9413777 47.8125138,15.9415587 47.8124457,15.9416217 47.8124047,15.9416647 47.8123428,15.9416756 47.8122727,15.9416527 47.8122067,15.9416117 47.8121527,15.9415457 47.8121027,15.9411536 47.811931,15.9409427 47.8118457,15.9403847 47.8115877,15.9398224 47.8113429,15.939819 47.8113414;1;69;0;1318761;448,049987792969;900
2004081;1318761;Ascherstraße/L138;15.939819 47.8113414,15.9398224 47.8113429,15.9403847 47.8115877,15.9409427 47.8118457,15.9411536 47.811931,15.9415457 47.8121027,15.9416117 47.8121527,15.9416527 47.8122067,15.9416756 47.8122727,15.9416647 47.8123428,15.9416217 47.8124047,15.9415587 47.8124457,15.9413777 47.8125138,15.9410607 47.8126017,15.9408733 47.8126518,15.9406016 47.8127267,15.9404968 47.8127717,15.9404329 47.8128501,15.9404284 47.8129206,15.9404614 47.8129927,15.9408283 47.8133695,15.9409655 47.8135244,15.9410827 47.8136678,15.941267 47.8139223,15.9413646 47.8140515;1;69;0;1316283;448,049987792969;900
2004102;1318781;Hauptstraße/L4073;16.0691015 47.8309799,16.0690783 47.8309843,16.0689546 47.8309923,16.0688558 47.8309802,16.0686494 47.8309214,16.0683286 47.8307672,16.0678071 47.8304495,16.0675818 47.8302872,16.0673899 47.8301522,16.0673334 47.8301115;1;35;0;18025819;169,25;1100
2004102;18025819;Hauptstraße/L4073;16.0673334 47.8301115,16.0673899 47.8301522,16.0675818 47.8302872,16.0678071 47.8304495,16.0683286 47.8307672,16.0686494 47.8309214,16.0688558 47.8309802,16.0689546 47.8309923,16.0690783 47.8309843,16.0691015 47.8309799;1;35;0;1318781;169,25;1100
2004121;1318801;Alte Reichsstraße;15.6095751 48.1984273,15.6102636 48.1984397,15.610483 48.1984015;1;34;0;18176801;68,0599975585938;1100
2004121;18176801;Alte Reichsstraße;15.610483 48.1984015,15.6102636 48.1984397,15.6095751 48.1984273;1;34;0;1318801;68,0599975585938;1100
2004122;1318801;Alte Reichsstraße;15.6095751 48.1984273,15.6088707 48.1984164;1;34;0;18131491;52,3800010681152;1100
2004122;18131491;Alte Reichsstraße;15.6088707 48.1984164,15.6095751 48.1984273;1;34;0;1318801;52,3800010681152;1100
2004162;1318841;Ascherstraße/L138;15.9314363 47.7989358,15.9314457 47.7989057,15.9314607 47.7988207,15.9314537 47.7987287,15.9314267 47.7986387,15.9313687 47.7985478,15.9311957 47.7983687,15.9309727 47.7982317,15.930469 47.7980353,15.9296017 47.7977727,15.9292296 47.7976607,15.9289367 47.7975891,15.9287314 47.7975657,15.9285336 47.7975577,15.9277591 47.7975396,15.9276407 47.7975247,15.9275184 47.7974892,15.9274476 47.7974537,15.9272896 47.7973467,15.9271587 47.7972067,15.9268946 47.7967757,15.9268266 47.7966427,15.9267897 47.7965508,15.9267617 47.7964407;1;62;0;18019013;499,260009765625;900
2004162;18019013;Ascherstraße/L138;15.9267617 47.7964407,15.9267897 47.7965508,15.9268266 47.7966427,15.9268946 47.7967757,15.9271587 47.7972067,15.9272896 47.7973467,15.9274476 47.7974537,15.9275184 47.7974892,15.9276407 47.7975247,15.9277591 47.7975396,15.9285336 47.7975577,15.9287314 47.7975657,15.9289367 47.7975891,15.9292296 47.7976607,15.9296017 47.7977727,15.930469 47.7980353,15.9309727 47.7982317,15.9311957 47.7983687,15.9313687 47.7985478,15.9314267 47.7986387,15.9314537 47.7987287,15.9314607 47.7988207,15.9314457 47.7989057,15.9314363 47.7989358;1;62;0;1318841;499,260009765625;900
2004181;1318861;Wiener Neustädter Straße/B26 - Puchberger Straße;15.925331 47.7964373,15.925291 47.7964347,15.9251639 47.79642,15.9251396 47.7964151;1;39;0;18072913;14,5699996948242;1100
2004181;18072913;Wiener Neustädter Straße/B26 - Puchberger Straße;15.9251396 47.7964151,15.9251639 47.79642,15.925291 47.7964347,15.925331 47.7964373;1;39;0;1318861;14,5699996948242;1100
2004201;1318881;Günser Straße/B54 - Wechsel Straße;16.239212 47.7975444,16.2392221 47.7975636,16.2392378 47.7975946;1;39;0;18103090;5,92000007629395;1100
2004201;18103090;Günser Straße/B54 - Wechsel Straße;16.2392378 47.7975946,16.2392221 47.7975636,16.239212 47.7975444;1;39;0;1318881;5,92000007629395;1100
2004202;1318881;Günser Straße/B54 - Wechsel Straße;16.239212 47.7975444,16.2389191 47.7969905,16.2387369 47.7966432,16.2383418 47.7958027,16.2379845 47.7949377;1;60;0;18079893;304,190002441406;1250
2004202;18079893;Günser Straße/B54 - Wechsel Straße;16.2379845 47.7949377,16.2383418 47.7958027,16.2387369 47.7966432,16.2389191 47.7969905,16.239212 47.7975444;1;60;0;1318881;304,190002441406;1250
2004221;1318901;Kollonitschgasse;16.237001 47.8132102,16.2365623 47.8130512,16.2363544 47.8129827,16.236138 47.8129083,16.2359458 47.8128311,16.2357432 47.8127838,16.2352594 47.8126751;1;25;0;18081549;143,860000610352;1100
2004221;18081549;Kollonitschgasse;16.2352594 47.8126751,16.2357432 47.8127838,16.2359458 47.8128311,16.236138 47.8129083,16.2363544 47.8129827,16.2365623 47.8130512,16.237001 47.8132102;1;25;0;1318901;143,860000610352;1100
2004222;1318901;Kollonitschgasse;16.237001 47.8132102,16.2372915 47.813311;1;25;0;18093059;24,4799995422363;1100
2004222;18093059;Kollonitschgasse;16.2372915 47.813311,16.237001 47.8132102;1;25;0;1318901;24,4799995422363;1100
2004242;1318921;Leobersdorfer Straße/B18 - Hainfelder Straße;16.1211512 47.9435459,16.1208959 47.9433925,16.1205897 47.9432524,16.1203181 47.9431592,16.1201899 47.9431228;1;39;0;18095885;86,4400024414063;1100
